control_id,control_family_id,source_system_id,global_node_id,source_global_node_id,node_id,atom_label,hybridization_label,hydrogen_count_metadata,saturation_label,pi_system_label,sigma_framework_label,topology_class,x_ref,y_ref,z_ref,control_transform_note,claim_role
sigma_pi_label_shuffle_control__c60,sigma_pi_label_shuffle_control,c60,sigma_pi_label_shuffle_control__c60:C60_53,c60:C60_53,C60_53,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.652954723658,0.201774106168,-0.730025574164,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
sigma_pi_label_shuffle_control__c60,sigma_pi_label_shuffle_control,c60,sigma_pi_label_shuffle_control__c60:C60_54,c60:C60_54,C60_54,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.979432085486,0.0,-0.201774106168,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
sigma_pi_label_shuffle_control__c60,sigma_pi_label_shuffle_control,c60,sigma_pi_label_shuffle_control__c60:C60_55,c60:C60_55,C60_55,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.854728829825,0.326477361829,0.403548212335,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
sigma_pi_label_shuffle_control__c60,sigma_pi_label_shuffle_control,c60,sigma_pi_label_shuffle_control__c60:C60_56,c60:C60_56,C60_56,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.854728829825,-0.326477361829,0.403548212335,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
sigma_pi_label_shuffle_control__c60,sigma_pi_label_shuffle_control,c60,sigma_pi_label_shuffle_control__c60:C60_57,c60:C60_57,C60_57,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.652954723658,-0.201774106168,0.730025574164,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
sigma_pi_label_shuffle_control__c60,sigma_pi_label_shuffle_control,c60,sigma_pi_label_shuffle_control__c60:C60_58,c60:C60_58,C60_58,C,sp2,0,unsaturated_fullerene_sp2,planar_aromatic_pi_ring,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.652954723658,0.201774106168,0.730025574164,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
sigma_pi_label_shuffle_control__c60,sigma_pi_label_shuffle_control,c60,sigma_pi_label_shuffle_control__c60:C60_59,c60:C60_59,C60_59,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.979432085486,0.0,0.201774106168,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
sigma_pi_label_shuffle_control__ethyne,sigma_pi_label_shuffle_control,ethyne,sigma_pi_label_shuffle_control__ethyne:Eth_00,ethyne:Eth_00,Eth_00,C,sp,1,unsaturated,curved_fullerene_pi_network,curved_fullerene_sigma_cage,linear_sp_carbon_wire,-0.5,0.0,0.0,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
sigma_pi_label_shuffle_control__ethyne,sigma_pi_label_shuffle_control,ethyne,sigma_pi_label_shuffle_control__ethyne:Eth_01,ethyne:Eth_01,Eth_01,C,sp,1,unsaturated,curved_fullerene_pi_network,curved_fullerene_sigma_cage,linear_sp_carbon_wire,0.5,0.0,0.0,sigma/pi node labels drawn from deterministic global shuffle,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_00,adamantane:Ada_00,Ada_00,C,sp3,1,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,1.0,1.0,1.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_01,adamantane:Ada_01,Ada_01,C,sp3,1,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,1.0,-1.0,-1.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_02,adamantane:Ada_02,Ada_02,C,sp3,1,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,-1.0,1.0,-1.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_03,adamantane:Ada_03,Ada_03,C,sp3,1,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,-1.0,-1.0,1.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_04,adamantane:Ada_04,Ada_04,C,sp3,2,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,1.0,0.0,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_05,adamantane:Ada_05,Ada_05,C,sp3,2,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,0.0,1.0,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_06,adamantane:Ada_06,Ada_06,C,sp3,2,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,0.0,0.0,1.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_07,adamantane:Ada_07,Ada_07,C,sp3,2,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,0.0,0.0,-1.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_08,adamantane:Ada_08,Ada_08,C,sp3,2,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,0.0,-1.0,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__adamantane,topology_matched_random_control,adamantane,topology_matched_random_control__adamantane:Ada_09,adamantane:Ada_09,Ada_09,C,sp3,2,saturated,none,diamondoid_sigma_cage,topology_matched_random_control,-1.0,0.0,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__benzene,topology_matched_random_control,benzene,topology_matched_random_control__benzene:Bz_00,benzene:Bz_00,Bz_00,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,topology_matched_random_control,1.0,0.0,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__benzene,topology_matched_random_control,benzene,topology_matched_random_control__benzene:Bz_01,benzene:Bz_01,Bz_01,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,topology_matched_random_control,0.5,0.866025403784,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__benzene,topology_matched_random_control,benzene,topology_matched_random_control__benzene:Bz_02,benzene:Bz_02,Bz_02,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,topology_matched_random_control,-0.5,0.866025403784,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__benzene,topology_matched_random_control,benzene,topology_matched_random_control__benzene:Bz_03,benzene:Bz_03,Bz_03,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,topology_matched_random_control,-1.0,0.0,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__benzene,topology_matched_random_control,benzene,topology_matched_random_control__benzene:Bz_04,benzene:Bz_04,Bz_04,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,topology_matched_random_control,-0.5,-0.866025403784,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__benzene,topology_matched_random_control,benzene,topology_matched_random_control__benzene:Bz_05,benzene:Bz_05,Bz_05,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,topology_matched_random_control,0.5,-0.866025403784,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_00,c60:C60_00,C60_00,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.201774106168,0.979432085486,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_01,c60:C60_01,C60_01,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.403548212335,0.854728829825,0.326477361829,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_02,c60:C60_02,C60_02,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.403548212335,0.854728829825,-0.326477361829,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_03,c60:C60_03,C60_03,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.730025574164,0.652954723658,-0.201774106168,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_04,c60:C60_04,C60_04,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.730025574164,0.652954723658,0.201774106168,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_05,c60:C60_05,C60_05,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.201774106168,0.979432085486,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_06,c60:C60_06,C60_06,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.403548212335,0.854728829825,0.326477361829,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_07,c60:C60_07,C60_07,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.403548212335,0.854728829825,-0.326477361829,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_08,c60:C60_08,C60_08,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.730025574164,0.652954723658,-0.201774106168,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_09,c60:C60_09,C60_09,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.730025574164,0.652954723658,0.201774106168,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_10,c60:C60_10,C60_10,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.201774106168,-0.979432085486,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_11,c60:C60_11,C60_11,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.403548212335,-0.854728829825,0.326477361829,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_12,c60:C60_12,C60_12,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.403548212335,-0.854728829825,-0.326477361829,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_13,c60:C60_13,C60_13,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.730025574164,-0.652954723658,-0.201774106168,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_14,c60:C60_14,C60_14,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.730025574164,-0.652954723658,0.201774106168,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_15,c60:C60_15,C60_15,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.201774106168,-0.979432085486,0.0,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_16,c60:C60_16,C60_16,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.403548212335,-0.854728829825,0.326477361829,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_17,c60:C60_17,C60_17,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.403548212335,-0.854728829825,-0.326477361829,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_18,c60:C60_18,C60_18,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.730025574164,-0.652954723658,-0.201774106168,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_19,c60:C60_19,C60_19,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.730025574164,-0.652954723658,0.201774106168,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_20,c60:C60_20,C60_20,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.201774106168,-0.730025574164,0.652954723658,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_21,c60:C60_21,C60_21,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.201774106168,-0.730025574164,0.652954723658,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_22,c60:C60_22,C60_22,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.0,-0.201774106168,0.979432085486,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_23,c60:C60_23,C60_23,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,0.326477361829,-0.403548212335,0.854728829825,node labels retained but topology class marked randomized,synthetic_control_only
topology_matched_random_control__c60,topology_matched_random_control,c60,topology_matched_random_control__c60:C60_24,c60:C60_24,C60_24,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology_matched_random_control,-0.326477361829,-0.403548212335,0.854728829825,node labels retained but topology class marked randomized,synthetic_control_only
