trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set
1127,161,1,42,42,76,1229,228,1001,0.1855166802278275,28,133,false,false,false,false,false
1128,161,1,42,42,75,1192,225,967,0.18875838926174496,32,129,false,false,false,false,false
1129,161,1,42,42,71,1182,213,969,0.1802030456852792,31,130,false,false,false,false,false
1130,161,1,42,42,81,1178,243,935,0.20628183361629882,31,130,false,false,false,false,false
1131,161,1,42,42,71,1176,213,963,0.18112244897959184,27,134,false,false,false,false,false
1132,161,1,42,42,62,1186,186,1000,0.15682967959527824,29,132,false,false,false,false,false
1133,161,1,42,42,72,1214,216,998,0.17792421746293247,23,138,false,false,false,false,false
1134,161,1,42,42,75,1244,225,1019,0.18086816720257234,27,134,false,false,false,false,false
1135,161,1,42,42,70,1178,210,968,0.17826825127334464,29,132,false,false,false,false,false
1136,161,1,42,42,66,1168,198,970,0.1695205479452055,29,132,false,false,false,false,false
1137,161,1,42,42,83,1209,249,960,0.20595533498759305,26,135,false,false,false,false,false
1138,161,1,42,42,62,1151,186,965,0.16159860990443092,29,132,false,false,false,false,false
1139,161,1,42,42,66,1139,198,941,0.17383669885864794,35,126,false,false,false,false,false
1140,161,1,42,42,77,1217,231,986,0.18981101068200493,24,137,false,false,false,false,false
1141,161,1,42,42,64,1196,192,1004,0.1605351170568562,25,136,false,false,false,false,false
1142,161,2,41;1,41,82,1228,246,982,0.2003257328990228,27,134,false,false,false,false,false
1143,161,1,42,42,67,1173,201,972,0.17135549872122763,29,132,false,false,false,false,false
1144,161,1,42,42,62,1170,186,984,0.15897435897435896,31,130,false,false,false,false,false
1145,161,1,42,42,72,1187,216,971,0.18197135636057288,28,133,false,false,false,false,false
1146,161,1,42,42,64,1169,192,977,0.16424294268605646,33,128,false,false,false,false,false
1147,161,1,42,42,69,1178,207,971,0.17572156196943972,32,129,false,false,false,false,false
1148,161,1,42,42,73,1223,219,1004,0.17906786590351595,31,130,false,false,false,false,false
1149,161,1,42,42,78,1225,234,991,0.1910204081632653,35,126,false,false,false,false,false
1150,161,1,42,42,68,1165,204,961,0.17510729613733905,27,134,false,false,false,false,false
1151,161,1,42,42,63,1167,189,978,0.16195372750642673,25,136,false,false,false,false,false
1152,161,1,42,42,64,1162,192,970,0.16523235800344235,26,135,false,false,false,false,false
1153,161,1,42,42,79,1181,237,944,0.20067739204064353,23,138,false,false,false,false,false
1154,161,1,42,42,72,1182,216,966,0.18274111675126903,23,138,false,false,false,false,false
1155,161,1,42,42,67,1170,201,969,0.1717948717948718,26,135,false,false,false,false,false
1156,161,1,42,42,80,1180,240,940,0.2033898305084746,36,125,false,false,false,false,false
1157,161,1,42,42,74,1172,222,950,0.189419795221843,27,134,false,false,false,false,false
1158,161,1,42,42,73,1190,219,971,0.18403361344537816,36,125,false,false,false,false,false
1159,161,1,42,42,79,1186,237,949,0.19983136593591905,24,137,false,false,false,false,false
1160,161,1,42,42,69,1178,207,971,0.17572156196943972,33,128,false,false,false,false,false
1161,161,1,42,42,87,1211,261,950,0.21552436003303055,26,135,false,false,false,false,false
1162,161,1,42,42,85,1196,255,941,0.21321070234113712,27,134,false,false,false,false,false
1163,161,1,42,42,78,1229,234,995,0.1903986981285598,26,135,false,false,false,false,false
1164,161,1,42,42,71,1192,213,979,0.17869127516778524,28,133,false,false,false,false,false
1165,161,1,42,42,77,1223,231,992,0.18887980376124286,32,129,false,false,false,false,false
1166,161,1,42,42,60,1153,180,973,0.15611448395490027,32,129,false,false,false,false,false
1167,161,1,42,42,63,1152,189,963,0.1640625,30,131,false,false,false,false,false
1168,161,1,42,42,85,1220,255,965,0.20901639344262296,31,130,false,false,false,false,false
1169,161,1,42,42,71,1198,213,985,0.17779632721202004,33,128,false,false,false,false,false
1170,161,1,42,42,74,1193,222,971,0.18608549874266556,31,130,false,false,false,false,false
1171,161,1,42,42,77,1191,231,960,0.19395465994962216,32,129,false,false,false,false,false
1172,161,1,42,42,72,1183,216,967,0.18258664412510567,27,134,false,false,false,false,false
1173,161,1,42,42,70,1231,210,1021,0.17059301380991065,23,138,false,false,false,false,false
1174,161,1,42,42,82,1220,246,974,0.20163934426229507,21,140,false,false,false,false,false
1175,161,1,42,42,68,1215,204,1011,0.16790123456790124,34,127,false,false,false,false,false
1176,161,1,42,42,78,1207,234,973,0.19386909693454846,29,132,false,false,false,false,false
1177,161,1,42,42,78,1196,234,962,0.1956521739130435,25,136,false,false,false,false,false
1178,161,1,42,42,71,1173,213,960,0.1815856777493606,32,129,false,false,false,false,false
1179,161,1,42,42,67,1156,201,955,0.17387543252595156,21,140,false,false,false,false,false
1180,161,1,42,42,74,1235,222,1013,0.1797570850202429,42,119,false,false,false,false,false
1181,161,1,42,42,71,1166,213,953,0.18267581475128644,35,126,false,false,false,false,false
1182,161,1,42,42,89,1212,267,945,0.2202970297029703,27,134,false,false,false,false,false
1183,161,1,42,42,91,1215,273,942,0.22469135802469137,32,129,false,false,false,false,false
1184,161,1,42,42,58,1169,174,995,0.14884516680923868,31,130,false,false,false,false,false
1185,161,1,42,42,62,1178,186,992,0.15789473684210525,34,127,false,false,false,false,false
1186,161,1,42,42,83,1228,249,979,0.20276872964169382,38,123,false,false,false,false,false
1187,161,1,42,42,76,1213,228,985,0.18796372629843364,26,135,false,false,false,false,false
1188,161,1,42,42,79,1178,237,941,0.20118845500848898,28,133,false,false,false,false,false
1189,161,1,42,42,74,1163,222,941,0.19088564058469476,32,129,false,false,false,false,false
1190,161,1,42,42,73,1228,219,1009,0.1783387622149837,37,124,false,false,false,false,false
1191,161,1,42,42,59,1148,177,971,0.15418118466898956,30,131,false,false,false,false,false
1192,161,1,42,42,84,1198,252,946,0.21035058430717862,30,131,false,false,false,false,false
1193,161,1,42,42,87,1274,261,1013,0.20486656200941916,30,131,false,false,false,false,false
1194,161,1,42,42,76,1208,228,980,0.18874172185430463,24,137,false,false,false,false,false
1195,161,1,42,42,60,1189,180,1009,0.15138772077375945,30,131,false,false,false,false,false
1196,161,1,42,42,72,1202,216,986,0.17970049916805325,30,131,false,false,false,false,false
1197,161,1,42,42,75,1184,225,959,0.19003378378378377,33,128,false,false,false,false,false
1198,161,1,42,42,79,1178,237,941,0.20118845500848898,34,127,false,false,false,false,false
1199,161,1,42,42,65,1158,195,963,0.16839378238341968,28,133,false,false,false,false,false
1200,161,1,42,42,72,1187,216,971,0.18197135636057288,32,129,false,false,false,false,false
1201,161,1,42,42,73,1168,219,949,0.1875,36,125,false,false,false,false,false
1202,161,1,42,42,83,1264,249,1015,0.19699367088607594,31,130,false,false,false,false,false
1203,161,1,42,42,75,1212,225,987,0.18564356435643564,41,120,false,false,false,false,false
1204,161,1,42,42,64,1151,192,959,0.16681146828844484,30,131,false,false,false,false,false
1205,161,1,42,42,79,1189,237,952,0.19932716568544995,34,127,false,false,false,false,false
1206,161,1,42,42,65,1147,195,952,0.17000871839581516,31,130,false,false,false,false,false
1207,161,1,42,42,91,1253,273,980,0.21787709497206703,29,132,false,false,false,false,false
1208,161,1,42,42,68,1188,204,984,0.1717171717171717,30,131,false,false,false,false,false
1209,161,1,42,42,76,1169,228,941,0.19503849443969204,23,138,false,false,false,false,false
1210,161,1,42,42,89,1264,267,997,0.21123417721518986,27,134,false,false,false,false,false
1211,161,1,42,42,75,1250,225,1025,0.18,21,140,false,false,false,false,false
1212,161,1,42,42,76,1148,228,920,0.1986062717770035,31,130,false,false,false,false,false
1213,161,2,41;1,41,69,1207,207,1000,0.17149958574979288,31,130,false,false,false,false,false
1214,161,1,42,42,83,1190,249,941,0.2092436974789916,33,128,false,false,false,false,false
1215,161,1,42,42,85,1211,255,956,0.21056977704376548,32,129,false,false,false,false,false
1216,161,1,42,42,73,1172,219,953,0.18686006825938567,30,131,false,false,false,false,false
1217,161,1,42,42,76,1214,228,986,0.18780889621087316,30,131,false,false,false,false,false
1218,161,1,42,42,86,1248,258,990,0.20673076923076922,32,129,false,false,false,false,false
1219,161,1,42,42,66,1170,198,972,0.16923076923076924,25,136,false,false,false,false,false
1220,161,1,42,42,86,1229,258,971,0.20992676973148902,30,131,false,false,false,false,false
1221,161,1,42,42,71,1202,213,989,0.1772046589018303,33,128,false,false,false,false,false
1222,161,1,42,42,64,1224,192,1032,0.1568627450980392,38,123,false,false,false,false,false
1223,161,1,42,42,71,1186,213,973,0.17959527824620575,35,126,false,false,false,false,false
1224,161,1,42,42,81,1209,243,966,0.20099255583126552,25,136,false,false,false,false,false
1225,161,1,42,42,74,1175,222,953,0.18893617021276596,27,134,false,false,false,false,false
1226,161,1,42,42,69,1187,207,980,0.17438921651221567,40,121,false,false,false,false,false
1227,161,1,42,42,81,1179,243,936,0.20610687022900764,29,132,false,false,false,false,false
1228,161,1,42,42,87,1226,261,965,0.2128874388254486,27,134,false,false,false,false,false
1229,161,1,42,42,89,1226,267,959,0.21778140293637846,35,126,false,false,false,false,false
1230,161,1,42,42,75,1200,225,975,0.1875,39,122,false,false,false,false,false
1231,161,1,42,42,76,1217,228,989,0.18734593262119967,39,122,false,false,false,false,false
1232,161,1,42,42,73,1178,219,959,0.18590831918505943,36,125,false,false,false,false,false
1233,161,1,42,42,69,1170,207,963,0.17692307692307693,24,137,false,false,false,false,false
1234,161,1,42,42,75,1203,225,978,0.18703241895261846,30,131,false,false,false,false,false
1235,161,1,42,42,80,1217,240,977,0.1972062448644207,33,128,false,false,false,false,false
1236,161,1,42,42,79,1186,237,949,0.19983136593591905,25,136,false,false,false,false,false
1237,161,1,42,42,68,1168,204,964,0.17465753424657535,25,136,false,false,false,false,false
1238,161,1,42,42,68,1157,204,953,0.1763180639585134,35,126,false,false,false,false,false
1239,161,1,42,42,85,1210,255,955,0.21074380165289255,22,139,false,false,false,false,false
1240,161,1,42,42,63,1197,189,1008,0.15789473684210525,29,132,false,false,false,false,false
1241,161,1,42,42,74,1202,222,980,0.18469217970049917,32,129,false,false,false,false,false
1242,161,1,42,42,75,1172,225,947,0.19197952218430034,33,128,false,false,false,false,false
1243,161,1,42,42,83,1217,249,968,0.20460147904683648,25,136,false,false,false,false,false
1244,161,1,42,42,74,1183,222,961,0.18765849535080303,31,130,false,false,false,false,false
1245,161,1,42,42,72,1240,216,1024,0.17419354838709677,30,131,false,false,false,false,false
1246,161,1,42,42,90,1242,270,972,0.21739130434782608,26,135,false,false,false,false,false
1247,161,1,42,42,72,1210,216,994,0.17851239669421487,34,127,false,false,false,false,false
1248,161,1,42,42,74,1189,222,967,0.18671152228763668,32,129,false,false,false,false,false
1249,161,1,42,42,74,1170,222,948,0.18974358974358974,20,141,false,false,false,false,false
1250,161,1,42,42,64,1233,192,1041,0.15571776155717762,30,131,false,false,false,false,false
1251,161,1,42,42,68,1178,204,974,0.1731748726655348,30,131,false,false,false,false,false
1252,161,1,42,42,66,1194,198,996,0.1658291457286432,34,127,false,false,false,false,false
1253,161,1,42,42,77,1201,231,970,0.19233971690258117,35,126,false,false,false,false,false
1254,161,1,42,42,64,1190,192,998,0.16134453781512606,28,133,false,false,false,false,false
1255,161,1,42,42,72,1196,216,980,0.1806020066889632,31,130,false,false,false,false,false
1256,161,1,42,42,85,1265,255,1010,0.2015810276679842,34,127,false,false,false,false,false
1257,161,1,42,42,76,1212,228,984,0.18811881188118812,37,124,false,false,false,false,false
1258,161,1,42,42,66,1145,198,947,0.17292576419213973,28,133,false,false,false,false,false
1259,161,1,42,42,73,1181,219,962,0.18543607112616428,33,128,false,false,false,false,false
1260,161,1,42,42,77,1212,231,981,0.1905940594059406,40,121,false,false,false,false,false
1261,161,1,42,42,79,1235,237,998,0.19190283400809716,30,131,false,false,false,false,false
1262,161,1,42,42,72,1220,216,1004,0.17704918032786884,34,127,false,false,false,false,false
1263,161,1,42,42,76,1187,228,959,0.19208087615838249,33,128,false,false,false,false,false
1264,161,1,42,42,77,1199,231,968,0.1926605504587156,33,128,false,false,false,false,false
1265,161,1,42,42,82,1213,246,967,0.20280296784830998,28,133,false,false,false,false,false
1266,161,1,42,42,70,1198,210,988,0.17529215358931552,22,139,false,false,false,false,false
1267,161,1,42,42,70,1196,210,986,0.17558528428093645,26,135,false,false,false,false,false
1268,161,1,42,42,83,1194,249,945,0.20854271356783918,33,128,false,false,false,false,false
1269,161,1,42,42,90,1249,270,979,0.21617293835068055,23,138,false,false,false,false,false
1270,161,1,42,42,78,1203,234,969,0.19451371571072318,24,137,false,false,false,false,false
1271,161,1,42,42,64,1178,192,986,0.16298811544991512,30,131,false,false,false,false,false
1272,161,1,42,42,84,1212,252,960,0.2079207920792079,31,130,false,false,false,false,false
1273,161,1,42,42,77,1238,231,1007,0.18659127625201938,33,128,false,false,false,false,false
1274,161,1,42,42,69,1170,207,963,0.17692307692307693,23,138,false,false,false,false,false
1275,161,1,42,42,79,1183,237,946,0.2003381234150465,22,139,false,false,false,false,false
1276,161,1,42,42,76,1197,228,969,0.19047619047619047,31,130,false,false,false,false,false
1277,161,1,42,42,70,1218,210,1008,0.1724137931034483,32,129,false,false,false,false,false
1278,161,1,42,42,67,1187,201,986,0.16933445661331087,24,137,false,false,false,false,false
1279,161,1,42,42,69,1207,207,1000,0.17149958574979288,25,136,false,false,false,false,false
1280,161,1,42,42,72,1199,216,983,0.18015012510425354,34,127,false,false,false,false,false
1281,161,1,42,42,72,1227,216,1011,0.17603911980440098,26,135,false,false,false,false,false
1282,161,1,42,42,76,1189,228,961,0.191757779646762,27,134,false,false,false,false,false
1283,161,1,42,42,74,1181,222,959,0.18797629127857748,32,129,false,false,false,false,false
1284,161,1,42,42,68,1177,204,973,0.17332200509770604,29,132,false,false,false,false,false
1285,161,1,42,42,70,1179,210,969,0.178117048346056,37,124,false,false,false,false,false
1286,161,1,42,42,73,1184,219,965,0.18496621621621623,35,126,false,false,false,false,false
1287,161,1,42,42,74,1197,222,975,0.18546365914786966,29,132,false,false,false,false,false
1288,161,1,42,42,76,1167,228,939,0.1953727506426735,32,129,false,false,false,false,false
1289,161,1,42,42,68,1177,204,973,0.17332200509770604,22,139,false,false,false,false,false
1290,161,1,42,42,79,1236,237,999,0.19174757281553398,24,137,false,false,false,false,false
1291,161,1,42,42,93,1276,279,997,0.21865203761755486,20,141,false,false,false,false,false
1292,161,1,42,42,68,1175,204,971,0.17361702127659576,35,126,false,false,false,false,false
1293,161,1,42,42,76,1230,228,1002,0.18536585365853658,28,133,false,false,false,false,false
1294,161,1,42,42,76,1209,228,981,0.18858560794044665,34,127,false,false,false,false,false
1295,161,1,42,42,69,1202,207,995,0.17221297836938437,29,132,false,false,false,false,false
1296,161,1,42,42,80,1181,240,941,0.20321761219305673,32,129,false,false,false,false,false
1297,161,1,42,42,85,1262,255,1007,0.20206022187004755,32,129,false,false,false,false,false
1298,161,1,42,42,80,1185,240,945,0.20253164556962025,29,132,false,false,false,false,false
1299,161,1,42,42,58,1163,174,989,0.14961306964746346,34,127,false,false,false,false,false
1300,161,1,42,42,71,1174,213,961,0.18143100511073254,32,129,false,false,false,false,false
1301,161,1,42,42,64,1232,192,1040,0.15584415584415584,33,128,false,false,false,false,false
1302,161,1,42,42,62,1201,186,1015,0.15487094088259784,34,127,false,false,false,false,false
1303,161,1,42,42,64,1151,192,959,0.16681146828844484,29,132,false,false,false,false,false
1304,161,1,42,42,84,1229,252,977,0.2050447518307567,33,128,false,false,false,false,false
1305,161,1,42,42,72,1168,216,952,0.18493150684931506,30,131,false,false,false,false,false
1306,161,1,42,42,79,1178,237,941,0.20118845500848898,28,133,false,false,false,false,false
