trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set,accepted_swaps
811,161,1,42,42,90,1260,270,990,0.21428571428571427,45,116,false,false,false,false,false,2873
812,161,1,42,42,79,1260,237,1023,0.1880952380952381,37,124,false,false,false,false,false,2822
813,161,1,42,42,80,1260,240,1020,0.19047619047619047,43,118,false,false,false,false,false,2853
814,161,1,42,42,93,1260,279,981,0.22142857142857142,42,119,false,false,false,false,false,2841
815,161,1,42,42,72,1260,216,1044,0.17142857142857143,37,124,false,false,false,false,false,2859
816,161,1,42,42,83,1260,249,1011,0.1976190476190476,46,115,false,false,false,false,false,2820
817,161,1,42,42,85,1260,255,1005,0.20238095238095238,43,118,false,false,false,false,false,2820
818,161,1,42,42,87,1260,261,999,0.20714285714285716,48,113,false,false,false,false,false,2798
819,161,1,42,42,93,1260,279,981,0.22142857142857142,44,117,false,false,false,false,false,2882
820,161,1,42,42,90,1260,270,990,0.21428571428571427,48,113,false,false,false,false,false,2810
821,161,1,42,42,83,1260,249,1011,0.1976190476190476,41,120,false,false,false,false,false,2880
822,161,1,42,42,78,1260,234,1026,0.18571428571428572,42,119,false,false,false,false,false,2716
823,161,1,42,42,81,1260,243,1017,0.19285714285714287,36,125,false,false,false,false,false,2821
824,161,1,42,42,102,1260,306,954,0.24285714285714285,34,127,false,false,false,false,false,2833
825,161,1,42,42,81,1260,243,1017,0.19285714285714287,45,116,false,false,false,false,false,2788
826,161,1,42,42,89,1260,267,993,0.2119047619047619,40,121,false,false,false,false,false,2896
827,161,1,42,42,88,1260,264,996,0.20952380952380953,39,122,false,false,false,false,false,2767
828,161,1,42,42,86,1260,258,1002,0.20476190476190476,40,121,false,false,false,false,false,2878
829,161,1,42,42,95,1260,285,975,0.2261904761904762,49,112,false,false,false,false,false,2883
830,161,1,42,42,81,1260,243,1017,0.19285714285714287,34,127,false,false,false,false,false,2813
831,161,1,42,42,85,1260,255,1005,0.20238095238095238,42,119,false,false,false,false,false,2755
832,161,1,42,42,88,1260,264,996,0.20952380952380953,47,114,false,false,false,false,false,2854
833,161,1,42,42,102,1260,306,954,0.24285714285714285,47,114,false,false,false,false,false,2832
834,161,1,42,42,95,1260,285,975,0.2261904761904762,56,105,false,false,false,false,false,2877
835,161,1,42,42,86,1260,258,1002,0.20476190476190476,46,115,false,false,false,false,false,2830
836,161,1,42,42,84,1260,252,1008,0.2,48,113,false,false,false,false,false,2895
837,161,1,42,42,77,1260,231,1029,0.18333333333333332,34,127,false,false,false,false,false,2814
838,161,1,42,42,85,1260,255,1005,0.20238095238095238,40,121,false,false,false,false,false,2843
839,161,1,42,42,87,1260,261,999,0.20714285714285716,44,117,false,false,false,false,false,2842
840,161,1,42,42,81,1260,243,1017,0.19285714285714287,42,119,false,false,false,false,false,2854
841,161,1,42,42,85,1260,255,1005,0.20238095238095238,40,121,false,false,false,false,false,2841
842,161,1,42,42,84,1260,252,1008,0.2,42,119,false,false,false,false,false,2821
843,161,1,42,42,76,1260,228,1032,0.18095238095238095,43,118,false,false,false,false,false,2779
844,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2890
845,161,1,42,42,83,1260,249,1011,0.1976190476190476,41,120,false,false,false,false,false,2892
846,161,1,42,42,93,1260,279,981,0.22142857142857142,42,119,false,false,false,false,false,2817
847,161,1,42,42,91,1260,273,987,0.21666666666666667,40,121,false,false,false,false,false,2844
848,161,1,42,42,86,1260,258,1002,0.20476190476190476,44,117,false,false,false,false,false,2802
849,161,1,42,42,78,1260,234,1026,0.18571428571428572,36,125,false,false,false,false,false,2886
850,161,1,42,42,88,1260,264,996,0.20952380952380953,40,121,false,false,false,false,false,2814
851,161,1,42,42,81,1260,243,1017,0.19285714285714287,45,116,false,false,false,false,false,2845
852,161,1,42,42,83,1260,249,1011,0.1976190476190476,34,127,false,false,false,false,false,2891
853,161,1,42,42,79,1260,237,1023,0.1880952380952381,38,123,false,false,false,false,false,2817
854,161,1,42,42,84,1260,252,1008,0.2,48,113,false,false,false,false,false,2840
855,161,1,42,42,90,1260,270,990,0.21428571428571427,40,121,false,false,false,false,false,2882
856,161,1,42,42,83,1260,249,1011,0.1976190476190476,44,117,false,false,false,false,false,2859
857,161,1,42,42,92,1260,276,984,0.21904761904761905,45,116,false,false,false,false,false,2843
858,161,1,42,42,85,1260,255,1005,0.20238095238095238,40,121,false,false,false,false,false,2820
859,161,1,42,42,86,1260,258,1002,0.20476190476190476,40,121,false,false,false,false,false,2846
860,161,1,42,42,92,1260,276,984,0.21904761904761905,46,115,false,false,false,false,false,2812
861,161,1,42,42,95,1260,285,975,0.2261904761904762,37,124,false,false,false,false,false,2919
862,161,1,42,42,91,1260,273,987,0.21666666666666667,43,118,false,false,false,false,false,2878
863,161,1,42,42,84,1260,252,1008,0.2,41,120,false,false,false,false,false,2830
864,161,1,42,42,96,1260,288,972,0.22857142857142856,50,111,false,false,false,false,false,2853
865,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2833
866,161,1,42,42,92,1260,276,984,0.21904761904761905,46,115,false,false,false,false,false,2818
867,161,1,42,42,89,1260,267,993,0.2119047619047619,49,112,false,false,false,false,false,2864
868,161,1,42,42,86,1260,258,1002,0.20476190476190476,38,123,false,false,false,false,false,2835
869,161,1,42,42,90,1260,270,990,0.21428571428571427,45,116,false,false,false,false,false,2823
870,161,1,42,42,94,1260,282,978,0.22380952380952382,43,118,false,false,false,false,false,2783
871,161,1,42,42,86,1260,258,1002,0.20476190476190476,48,113,false,false,false,false,false,2807
872,161,1,42,42,78,1260,234,1026,0.18571428571428572,40,121,false,false,false,false,false,2850
873,161,1,42,42,102,1260,306,954,0.24285714285714285,42,119,false,false,false,false,false,2871
874,161,1,42,42,107,1260,321,939,0.25476190476190474,42,119,false,false,false,false,false,2876
875,161,1,42,42,86,1260,258,1002,0.20476190476190476,46,115,false,false,false,false,false,2842
876,161,1,42,42,82,1260,246,1014,0.19523809523809524,44,117,false,false,false,false,false,2859
877,161,1,42,42,83,1260,249,1011,0.1976190476190476,40,121,false,false,false,false,false,2883
878,161,1,42,42,73,1260,219,1041,0.1738095238095238,41,120,false,false,false,false,false,2835
879,161,1,42,42,89,1260,267,993,0.2119047619047619,40,121,false,false,false,false,false,2847
880,161,1,42,42,86,1260,258,1002,0.20476190476190476,41,120,false,false,false,false,false,2850
881,161,1,42,42,88,1260,264,996,0.20952380952380953,41,120,false,false,false,false,false,2908
882,161,1,42,42,78,1260,234,1026,0.18571428571428572,36,125,false,false,false,false,false,2882
883,161,1,42,42,88,1260,264,996,0.20952380952380953,38,123,false,false,false,false,false,2853
884,161,1,42,42,89,1260,267,993,0.2119047619047619,45,116,false,false,false,false,false,2927
885,161,1,42,42,72,1260,216,1044,0.17142857142857143,56,105,false,false,false,false,false,2799
886,161,1,42,42,94,1260,282,978,0.22380952380952382,47,114,false,false,false,false,false,2772
887,161,1,42,42,99,1260,297,963,0.2357142857142857,41,120,false,false,false,false,false,2866
888,161,1,42,42,92,1260,276,984,0.21904761904761905,43,118,false,false,false,false,false,2860
889,161,1,42,42,88,1260,264,996,0.20952380952380953,40,121,false,false,false,false,false,2888
890,161,1,42,42,89,1260,267,993,0.2119047619047619,39,122,false,false,false,false,false,2824
891,161,1,42,42,85,1260,255,1005,0.20238095238095238,44,117,false,false,false,false,false,2827
892,161,1,42,42,84,1260,252,1008,0.2,50,111,false,false,false,false,false,2913
893,161,1,42,42,83,1260,249,1011,0.1976190476190476,40,121,false,false,false,false,false,2821
894,161,1,42,42,84,1260,252,1008,0.2,39,122,false,false,false,false,false,2833
895,161,1,42,42,77,1260,231,1029,0.18333333333333332,40,121,false,false,false,false,false,2862
896,161,1,42,42,89,1260,267,993,0.2119047619047619,34,127,false,false,false,false,false,2913
897,161,1,42,42,92,1260,276,984,0.21904761904761905,51,110,false,false,false,false,false,2830
898,161,1,42,42,75,1260,225,1035,0.17857142857142858,34,127,false,false,false,false,false,2834
899,161,1,42,42,92,1260,276,984,0.21904761904761905,52,109,false,false,false,false,false,2865
900,161,1,42,42,87,1260,261,999,0.20714285714285716,36,125,false,false,false,false,false,2819
901,161,1,42,42,83,1260,249,1011,0.1976190476190476,40,121,false,false,false,false,false,2860
902,161,1,42,42,91,1260,273,987,0.21666666666666667,39,122,false,false,false,false,false,2872
903,161,1,42,42,99,1260,297,963,0.2357142857142857,39,122,false,false,false,false,false,2877
904,161,1,42,42,94,1260,282,978,0.22380952380952382,43,118,false,false,false,false,false,2835
905,161,1,42,42,96,1260,288,972,0.22857142857142856,34,127,false,false,false,false,false,2873
906,161,1,42,42,93,1260,279,981,0.22142857142857142,42,119,false,false,false,false,false,2826
907,161,1,42,42,85,1260,255,1005,0.20238095238095238,41,120,false,false,false,false,false,2883
908,161,1,42,42,86,1260,258,1002,0.20476190476190476,45,116,false,false,false,false,false,2861
909,161,1,42,42,83,1260,249,1011,0.1976190476190476,38,123,false,false,false,false,false,2862
910,161,1,42,42,91,1260,273,987,0.21666666666666667,43,118,false,false,false,false,false,2847
911,161,1,42,42,89,1260,267,993,0.2119047619047619,38,123,false,false,false,false,false,2833
912,161,1,42,42,83,1260,249,1011,0.1976190476190476,48,113,false,false,false,false,false,2846
913,161,1,42,42,77,1260,231,1029,0.18333333333333332,41,120,false,false,false,false,false,2870
914,161,1,42,42,84,1260,252,1008,0.2,40,121,false,false,false,false,false,2810
915,161,1,42,42,90,1260,270,990,0.21428571428571427,46,115,false,false,false,false,false,2872
916,161,1,42,42,84,1260,252,1008,0.2,47,114,false,false,false,false,false,2859
917,161,1,42,42,93,1260,279,981,0.22142857142857142,44,117,false,false,false,false,false,2897
918,161,1,42,42,85,1260,255,1005,0.20238095238095238,45,116,false,false,false,false,false,2799
919,161,1,42,42,94,1260,282,978,0.22380952380952382,49,112,false,false,false,false,false,2868
920,161,1,42,42,71,1260,213,1047,0.16904761904761906,43,118,false,false,false,false,false,2842
921,161,1,42,42,79,1260,237,1023,0.1880952380952381,44,117,false,false,false,false,false,2799
922,161,1,42,42,87,1260,261,999,0.20714285714285716,46,115,false,false,false,false,false,2878
923,161,1,42,42,84,1260,252,1008,0.2,36,125,false,false,false,false,false,2866
924,161,1,42,42,89,1260,267,993,0.2119047619047619,43,118,false,false,false,false,false,2798
925,161,1,42,42,95,1260,285,975,0.2261904761904762,40,121,false,false,false,false,false,2820
926,161,1,42,42,93,1260,279,981,0.22142857142857142,44,117,false,false,false,false,false,2879
927,161,1,42,42,94,1260,282,978,0.22380952380952382,39,122,false,false,false,false,false,2929
928,161,1,42,42,81,1260,243,1017,0.19285714285714287,36,125,false,false,false,false,false,2785
929,161,1,42,42,77,1260,231,1029,0.18333333333333332,46,115,false,false,false,false,false,2834
930,161,1,42,42,89,1260,267,993,0.2119047619047619,47,114,false,false,false,false,false,2844
931,161,1,42,42,90,1260,270,990,0.21428571428571427,42,119,false,false,false,false,false,2848
932,161,1,42,42,95,1260,285,975,0.2261904761904762,49,112,false,false,false,false,false,2830
933,161,1,42,42,86,1260,258,1002,0.20476190476190476,48,113,false,false,false,false,false,2892
934,161,1,42,42,77,1260,231,1029,0.18333333333333332,42,119,false,false,false,false,false,2794
935,161,1,42,42,87,1260,261,999,0.20714285714285716,38,123,false,false,false,false,false,2799
936,161,1,42,42,85,1260,255,1005,0.20238095238095238,47,114,false,false,false,false,false,2871
937,161,1,42,42,87,1260,261,999,0.20714285714285716,36,125,false,false,false,false,false,2866
938,161,1,42,42,86,1260,258,1002,0.20476190476190476,33,128,false,false,false,false,false,2846
939,161,1,42,42,87,1260,261,999,0.20714285714285716,34,127,false,false,false,false,false,2880
940,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2879
941,161,1,42,42,92,1260,276,984,0.21904761904761905,42,119,false,false,false,false,false,2766
942,161,1,42,42,98,1260,294,966,0.23333333333333334,41,120,false,false,false,false,false,2848
943,161,2,40;2,40,88,1260,264,996,0.20952380952380953,54,107,false,false,false,false,false,2861
944,161,1,42,42,88,1260,264,996,0.20952380952380953,49,112,false,false,false,false,false,2804
945,161,1,42,42,69,1260,207,1053,0.16428571428571428,42,119,false,false,false,false,false,2846
946,161,1,42,42,101,1260,303,957,0.24047619047619048,43,118,false,false,false,false,false,2893
947,161,1,42,42,85,1260,255,1005,0.20238095238095238,37,124,false,false,false,false,false,2844
948,161,1,42,42,76,1260,228,1032,0.18095238095238095,35,126,false,false,false,false,false,2844
949,161,1,42,42,83,1260,249,1011,0.1976190476190476,42,119,false,false,false,false,false,2853
950,161,1,42,42,96,1260,288,972,0.22857142857142856,44,117,false,false,false,false,false,2896
951,161,1,42,42,89,1260,267,993,0.2119047619047619,43,118,false,false,false,false,false,2864
952,161,1,42,42,108,1260,324,936,0.2571428571428571,39,122,false,false,false,false,false,2868
953,161,1,42,42,90,1260,270,990,0.21428571428571427,47,114,false,false,false,false,false,2840
954,161,1,42,42,82,1260,246,1014,0.19523809523809524,45,116,false,false,false,false,false,2850
955,161,1,42,42,82,1260,246,1014,0.19523809523809524,37,124,false,false,false,false,false,2875
956,161,1,42,42,78,1260,234,1026,0.18571428571428572,44,117,false,false,false,false,false,2881
957,161,1,42,42,83,1260,249,1011,0.1976190476190476,44,117,false,false,false,false,false,2871
958,161,1,42,42,102,1260,306,954,0.24285714285714285,40,121,false,false,false,false,false,2869
959,161,1,42,42,86,1260,258,1002,0.20476190476190476,44,117,false,false,false,false,false,2854
960,161,1,42,42,87,1260,261,999,0.20714285714285716,51,110,false,false,false,false,false,2847
961,161,1,42,42,91,1260,273,987,0.21666666666666667,31,130,false,false,false,false,false,2841
962,161,1,42,42,93,1260,279,981,0.22142857142857142,37,124,false,false,false,false,false,2906
963,161,1,42,42,92,1260,276,984,0.21904761904761905,43,118,false,false,false,false,false,2858
964,161,1,42,42,85,1260,255,1005,0.20238095238095238,45,116,false,false,false,false,false,2941
965,161,1,42,42,94,1260,282,978,0.22380952380952382,39,122,false,false,false,false,false,2807
966,161,1,42,42,87,1260,261,999,0.20714285714285716,49,112,false,false,false,false,false,2910
967,161,1,42,42,85,1260,255,1005,0.20238095238095238,44,117,false,false,false,false,false,2819
968,161,1,42,42,94,1260,282,978,0.22380952380952382,42,119,false,false,false,false,false,2832
969,161,1,42,42,85,1260,255,1005,0.20238095238095238,42,119,false,false,false,false,false,2853
970,161,1,42,42,84,1260,252,1008,0.2,34,127,false,false,false,false,false,2830
971,161,1,42,42,92,1260,276,984,0.21904761904761905,39,122,false,false,false,false,false,2874
972,161,1,42,42,90,1260,270,990,0.21428571428571427,42,119,false,false,false,false,false,2847
973,161,1,42,42,89,1260,267,993,0.2119047619047619,41,120,false,false,false,false,false,2857
974,161,1,42,42,96,1260,288,972,0.22857142857142856,42,119,false,false,false,false,false,2861
975,161,1,42,42,88,1260,264,996,0.20952380952380953,36,125,false,false,false,false,false,2845
976,161,1,42,42,89,1260,267,993,0.2119047619047619,48,113,false,false,false,false,false,2896
977,161,1,42,42,90,1260,270,990,0.21428571428571427,44,117,false,false,false,false,false,2849
978,161,1,42,42,75,1260,225,1035,0.17857142857142858,46,115,false,false,false,false,false,2851
979,161,1,42,42,91,1260,273,987,0.21666666666666667,41,120,false,false,false,false,false,2902
980,161,1,42,42,90,1260,270,990,0.21428571428571427,49,112,false,false,false,false,false,2810
981,161,1,42,42,76,1260,228,1032,0.18095238095238095,43,118,false,false,false,false,false,2893
982,161,1,42,42,89,1260,267,993,0.2119047619047619,41,120,false,false,false,false,false,2868
983,161,1,42,42,92,1260,276,984,0.21904761904761905,42,119,false,false,false,false,false,2831
984,161,1,42,42,80,1260,240,1020,0.19047619047619047,40,121,false,false,false,false,false,2837
985,161,1,42,42,84,1260,252,1008,0.2,45,116,false,false,false,false,false,2843
986,161,1,42,42,99,1260,297,963,0.2357142857142857,41,120,false,false,false,false,false,2921
987,161,1,42,42,78,1260,234,1026,0.18571428571428572,42,119,false,false,false,false,false,2820
988,161,1,42,42,85,1260,255,1005,0.20238095238095238,48,113,false,false,false,false,false,2831
